Date,state,tot_cases
2020-02-09,IN,95750
2020-02-09,KS,43940
2020-02-09,KY,55579
2020-02-09,LA,150734
2020-02-09,MA,121131
2020-02-09,MD,109319
2020-02-09,ME,4617
2020-02-09,MI,208606
2020-02-09,MN,77085
2020-02-09,MO,94491
2020-02-09,MP,57
2020-02-09,MS,87901
2020-02-09,MT,7867
2020-02-09,NC,173099
2020-02-09,ND,12629
2020-02-09,NE,35101
2020-02-09,NH,7309
2020-02-09,NJ,196189
2020-02-09,NM,25612
2020-02-09,NV,70122
2020-02-09,NY,201412
2020-02-09,NYC,237248
2020-02-09,OH,125767
2020-02-09,OK,65445
2020-02-09,OR,27075
2020-02-09,PA,141498
2020-02-09,PR,16887
2020-02-09,PW,0
2020-02-09,RI,21942
2020-02-09,RMI,0
2020-02-09,SC,124651
2020-02-09,SD,14003
2020-02-09,TN,155061
2020-02-09,TX,621667
2020-02-09,UT,53603
2020-02-09,VA,123668
2020-02-09,VI,1144
2020-02-09,VT,1492
2020-02-09,WA,75996
2020-02-09,WI,82182
2020-02-09,WV,10642
2020-02-09,WY,3911
2020-02-10,AK,8170
2020-02-10,AL,156526
2020-02-10,AR,85779
2020-02-10,AS,0
2020-02-10,AZ,219878
2020-02-10,CA,817277
2020-02-10,CO,73614
2020-02-10,CT,58297
2020-02-10,DC,15423
2020-02-10,DE,21221
2020-02-10,FL,702471
2020-02-10,FSM,0
2020-02-10,GA,338824
2020-02-10,GU,2617
2020-02-10,HI,12699
2020-02-10,IA,91025
2020-02-10,ID,43238
2020-02-10,IL,300385
2020-02-10,IN,122640
2020-02-10,KS,61111
2020-02-10,KY,76212
2020-02-10,LA,168826
2020-02-10,MA,133631
2020-02-10,MD,126222
2020-02-10,ME,5468
2020-02-10,MI,244667
2020-02-10,MN,101366
2020-02-10,MO,140623
2020-02-10,MP,73
2020-02-10,MS,102752
2020-02-10,MT,14283
2020-02-10,NC,214774
2020-02-10,ND,23134
2020-02-10,NE,47037
2020-02-10,NH,8534
2020-02-10,NJ,212134
2020-02-10,NM,30000
2020-02-10,NV,81286
2020-02-10,NY,216456
2020-02-10,NYC,248723
2020-02-10,OH,156809
2020-02-10,OK,96775
2020-02-10,OR,34163
2020-02-10,PA,167291
2020-02-10,PR,26020
2020-02-10,PW,0
2020-02-10,RI,25091
2020-02-10,RMI,0
2020-02-10,SC,150141
2020-02-10,SD,23522
2020-02-10,TN,195662
2020-02-10,TX,756004
2020-02-10,UT,75157
2020-02-10,VA,150803
2020-02-10,VI,1326
2020-02-10,VT,1622
2020-02-10,WA,90255
2020-02-10,WI,134948
2020-02-10,WV,16307
2020-02-10,WY,6214
2020-02-11,AK,16108
2020-02-11,AL,194051
2020-02-11,AR,113641
2020-02-11,AS,0
2020-02-11,AZ,248314
2020-02-11,CA,930628
2020-02-11,CO,116238
2020-02-11,CT,73858
2020-02-11,DC,17438
2020-02-11,DE,25572
2020-02-11,FL,802745
2020-02-11,FSM,0
2020-02-11,GA,391785
2020-02-11,GU,4628
2020-02-11,HI,15147
2020-02-11,IA,132123
2020-02-11,ID,65845
2020-02-11,IL,429761
2020-02-11,IN,185185
2020-02-11,KS,89277
2020-02-11,KY,113186
2020-02-11,LA,187995
2020-02-11,MA,160549
2020-02-11,MD,146995
2020-02-11,ME,6926
2020-02-11,MI,318122
2020-02-11,MN,153620
2020-02-11,MO,210365
2020-02-11,MP,96
2020-02-11,MS,124177
2020-02-11,MT,34252
2020-02-11,NC,277691
2020-02-11,ND,47187
2020-02-11,NE,73520
2020-02-11,NH,11320
2020-02-11,NJ,254047
2020-02-11,NM,48104
2020-02-11,NV,102114
2020-02-11,NY,246572
2020-02-11,NYC,269509
2020-02-11,OH,221909
2020-02-11,OK,137224
2020-02-11,OR,45978
2020-02-11,PA,218795
2020-02-11,PR,37196
2020-02-11,PW,0
2020-02-11,RI,34165
2020-02-11,RMI,1
2020-02-11,SC,179833
2020-02-11,SD,47850
2020-02-11,TN,259939
2020-02-11,TX,977785
2020-02-11,UT,117706
2020-02-11,VA,184680
2020-02-11,VI,1385
2020-02-11,VT,2064
2020-02-11,WA,111951
2020-02-11,WI,244928
2020-02-11,WV,25235
2020-02-11,WY,14167
2020-02-12,AK,33027
2020-02-12,AL,257662
2020-02-12,AR,161521
2020-02-12,AS,3
2020-02-12,AZ,341244
2020-02-12,CA,1245951
2020-02-12,CO,255872
2020-02-12,CT,121426
2020-02-12,DC,21842
2020-02-12,DE,37675
2020-02-12,FL,1009522
2020-02-12,FSM,0
2020-02-12,GA,482139
2020-02-12,GU,6942
2020-02-12,HI,17819
2020-02-12,IA,234810
2020-02-12,ID,104734
2020-02-12,IL,748603
2020-02-12,IN,350979
2020-02-12,KS,162061
2020-02-12,KY,193250
2020-02-12,LA,241335
2020-02-12,MA,234232
2020-02-12,MD,203355
2020-02-12,ME,12558
2020-02-12,MI,494990
2020-02-12,MN,327477
2020-02-12,MO,347798
2020-02-12,MP,106
2020-02-12,MS,162740
2020-02-12,MT,64340
2020-02-12,NC,375935
2020-02-12,ND,81105
2020-02-12,NE,131736
2020-02-12,NH,22332
2020-02-12,NJ,378307
2020-02-12,NM,100963
2020-02-12,NV,156996
2020-02-12,NY,346492
2020-02-12,NYC,328454
2020-02-12,OH,437928
2020-02-12,OK,228879
2020-02-12,OR,78160
2020-02-12,PA,384484
2020-02-12,PR,56607
2020-02-12,PW,0
2020-02-12,RI,59454
2020-02-12,RMI,4
2020-02-12,SC,223817
2020-02-12,SD,82203
2020-02-12,TN,377816
2020-02-12,TX,1316194
2020-02-12,UT,202220
2020-02-12,VA,244503
2020-02-12,VI,1589
2020-02-12,VT,4202
2020-02-12,WA,175116
2020-02-12,WI,420930
2020-02-12,WV,49905
2020-02-12,WY,34507
2020-03-02,AK,0
2020-03-02,AL,0
2020-03-02,AR,0
2020-03-02,AS,0
2020-03-02,AZ,1
2020-03-02,CA,6
2020-03-02,CO,0
2020-03-02,CT,0
2020-03-02,DC,0
2020-03-02,DE,0
2020-03-02,FL,0
2020-03-02,FSM,0
2020-03-02,GA,0
2020-03-02,GU,0
2020-03-02,HI,0
2020-03-02,IA,0
2020-03-02,ID,0
2020-03-02,IL,2
2020-03-02,IN,0
2020-03-02,KS,0
2020-03-02,KY,0
2020-03-02,LA,0
2020-03-02,MA,1
2020-03-02,MD,0
2020-03-02,ME,0
2020-03-02,MI,0
2020-03-02,MN,0
2020-03-02,MO,0
2020-03-02,MP,0
2020-03-02,MS,0
2020-03-02,MT,0
2020-03-02,NC,0
2020-03-02,ND,0
2020-03-02,NE,0
2020-03-02,NH,0
2020-03-02,NJ,0
2020-03-02,NM,0
2020-03-02,NV,0
2020-03-02,NY,0
2020-03-02,NYC,0
2020-03-02,OH,0
2020-03-02,OK,0
2020-03-02,OR,0
2020-03-02,PA,0
2020-03-02,PR,0
2020-03-02,PW,0
2020-03-02,RI,0
2020-03-02,RMI,0
2020-03-02,SC,0
2020-03-02,SD,0
2020-03-02,TN,0
2020-03-02,TX,0
2020-03-02,UT,0
2020-03-02,VA,0
2020-03-02,VI,0
2020-03-02,VT,0
2020-03-02,WA,1
2020-03-02,WI,0
2020-03-02,WV,0
2020-03-02,WY,0
2020-03-03,AK,0
2020-03-03,AL,0
2020-03-03,AR,0
2020-03-03,AS,0
2020-03-03,AZ,2
2020-03-03,CA,43
2020-03-03,CO,1
2020-03-03,CT,0
2020-03-03,DC,0
2020-03-03,DE,0
2020-03-03,FL,3
2020-03-03,FSM,0
2020-03-03,GA,5
2020-03-03,GU,0
2020-03-03,HI,0
2020-03-03,IA,0
2020-03-03,ID,0
2020-03-03,IL,4
2020-03-03,IN,0
2020-03-03,KS,0
2020-03-03,KY,0
2020-03-03,LA,0
2020-03-03,MA,2
2020-03-03,MD,0
2020-03-03,ME,0
2020-03-03,MI,49
2020-03-03,MN,0
2020-03-03,MO,0
2020-03-03,MP,0
2020-03-03,MS,0
2020-03-03,MT,0
2020-03-03,NC,1
2020-03-03,ND,0
2020-03-03,NE,0
2020-03-03,NH,2
2020-03-03,NJ,0
2020-03-03,NM,0
2020-03-03,NV,0
2020-03-03,NY,0
2020-03-03,NYC,1
2020-03-03,OH,0
2020-03-03,OK,43
2020-03-03,OR,3
2020-03-03,PA,0
2020-03-03,PR,0
2020-03-03,PW,0
2020-03-03,RI,1
2020-03-03,RMI,0
2020-03-03,SC,0
2020-03-03,SD,0
2020-03-03,TN,0
2020-03-03,TX,0
2020-03-03,UT,0
2020-03-03,VA,0
2020-03-03,VI,0
2020-03-03,VT,0
2020-03-03,WA,27
2020-03-03,WI,1
2020-03-03,WV,0
2020-03-03,WY,0
2020-03-04,AK,160
2020-03-04,AL,1599
2020-03-04,AR,738
2020-03-04,AS,0
2020-03-04,AZ,1769
2020-03-04,CA,10701
2020-03-04,CO,4175
2020-03-04,CT,4915
2020-03-04,DC,757
2020-03-04,DE,655
2020-03-04,FL,10096
2020-03-04,FSM,0
2020-03-04,GA,5931
2020-03-04,GU,84
2020-03-04,HI,373
2020-03-04,IA,699
2020-03-04,ID,1013
2020-03-04,IL,8904
2020-03-04,IN,3457
2020-03-04,KS,620
2020-03-04,KY,1101
2020-03-04,LA,10297
2020-03-04,MA,10402
2020-03-04,MD,2758
2020-03-04,ME,432
2020-03-04,MI,24107
2020-03-04,MN,789
2020-03-04,MO,3314
2020-03-04,MP,8
2020-03-04,MS,2707
2020-03-04,MT,262
2020-03-04,NC,2091
2020-03-04,ND,173
2020-03-04,NE,293
2020-03-04,NH,540
2020-03-04,NJ,29895
2020-03-04,NM,495
2020-03-04,NV,1514
2020-03-04,NY,45704
2020-03-04,NYC,71178
2020-03-04,OH,3312
2020-03-04,OK,1963
2020-03-04,OR,899
2020-03-04,PA,8471
2020-03-04,PR,217
2020-03-04,PW,0
2020-03-04,RI,747
2020-03-04,RMI,0
2020-03-04,SC,1613
2020-03-04,SD,187
2020-03-04,TN,2895
2020-03-04,TX,5324
2020-03-04,UT,1246
2020-03-04,VA,2012
2020-03-04,VI,40
2020-03-04,VT,367
2020-03-04,WA,6576
2020-03-04,WI,1916
2020-03-04,WV,237
2020-03-04,WY,166
2020-03-05,AK,368
2020-03-05,AL,7963
2020-03-05,AR,3431
2020-03-05,AS,0
2020-03-05,AZ,8640
2020-03-05,CA,53616
2020-03-05,CO,17172
2020-03-05,CT,29312
2020-03-05,DC,5016
2020-03-05,DE,5630
2020-03-05,FL,35599
2020-03-05,FSM,0
2020-03-05,GA,26841
2020-03-05,GU,149
2020-03-05,HI,611
2020-03-05,IA,9169
2020-03-05,ID,2061
2020-03-05,IL,61449
2020-03-05,IN,19933
2020-03-05,KS,5030
2020-03-05,KY,5399
2020-03-05,LA,29383
2020-03-05,MA,68087
2020-03-05,MD,25462
2020-03-05,ME,1205
2020-03-05,MI,56793
2020-03-05,MN,7238
2020-03-05,MO,9124
2020-03-05,MP,14
2020-03-05,MS,9085
2020-03-05,MT,457
2020-03-05,NC,11922
2020-03-05,ND,1191
2020-03-05,NE,5637
2020-03-05,NH,2518
2020-03-05,NJ,126764
2020-03-05,NM,3850
2020-03-05,NV,5426
2020-03-05,NY,142084
2020-03-05,NYC,180518
2020-03-05,OH,19914
2020-03-05,OK,4711
2020-03-05,OR,2680
2020-03-05,PA,52073
2020-03-05,PR,853
2020-03-05,PW,0
2020-03-05,RI,9536
2020-03-05,RMI,0
2020-03-05,SC,6549
2020-03-05,SD,2631
2020-03-05,TN,12815
2020-03-05,TX,31548
2020-03-05,UT,5261
2020-03-05,VA,19492
2020-03-05,VI,66
2020-03-05,VT,824
2020-03-05,WA,15297
2020-03-05,WI,7964
2020-03-05,WV,1195
2020-03-05,WY,586
2020-03-06,AK,508
2020-03-06,AL,18929
2020-03-06,AR,8067
2020-03-06,AS,0
2020-03-06,AZ,22223
2020-03-06,CA,117687
2020-03-06,CO,27374
2020-03-06,CT,43091
2020-03-06,DC,9016
2020-03-06,DE,9888
2020-03-06,FL,58259
2020-03-06,FSM,0
2020-03-06,GA,47802
2020-03-06,GU,179
2020-03-06,HI,647
2020-03-06,IA,20108
2020-03-06,ID,2990
2020-03-06,IL,123830
2020-03-06,IN,35712
2020-03-06,KS,10170
2020-03-06,KY,10916
2020-03-06,LA,41133
2020-03-06,MA,97964
2020-03-06,MD,54982
2020-03-06,ME,2418
2020-03-06,MI,100953
2020-03-06,MN,25870
2020-03-06,MO,14795
2020-03-06,MP,23
2020-03-06,MS,18479
2020-03-06,MT,539
2020-03-06,NC,30910
2020-03-06,ND,2679
2020-03-06,NE,14876
2020-03-06,NH,4795
2020-03-06,NJ,162492
2020-03-06,NM,8140
2020-03-06,NV,8951
2020-03-06,NY,169213
2020-03-06,NYC,208145
2020-03-06,OH,36792
2020-03-06,OK,7844
2020-03-06,OR,4399
2020-03-06,PA,77488
2020-03-06,PR,1379
2020-03-06,PW,0
2020-03-06,RI,15116
2020-03-06,RMI,0
2020-03-06,SC,12951
2020-03-06,SD,5162
2020-03-06,TN,24523
2020-03-06,TX,68271
2020-03-06,UT,10737
2020-03-06,VA,47856
2020-03-06,VI,70
2020-03-06,VT,909
2020-03-06,WA,22514
2020-03-06,WI,19400
2020-03-06,WV,2077
2020-03-06,WY,915
2020-03-07,AK,1065
2020-03-07,AL,42184
2020-03-07,AR,22622
2020-03-07,AS,0
2020-03-07,AZ,91882
2020-03-07,CA,248235
2020-03-07,CO,34228
2020-03-07,CT,46717
2020-03-07,DC,10435
2020-03-07,DE,12146
2020-03-07,FL,185964
2020-03-07,FSM,0
2020-03-07,GA,91044
2020-03-07,GU,286
2020-03-07,HI,980
2020-03-07,IA,30430
2020-03-07,ID,6994
2020-03-07,IL,146872
2020-03-07,IN,46915
2020-03-07,KS,15919
2020-03-07,KY,17823
2020-03-07,LA,63289
2020-03-07,MA,104228
2020-03-07,MD,68961
2020-03-07,ME,3397
2020-03-07,MI,129157
2020-03-07,MN,37624
2020-03-07,MO,27883
2020-03-07,MP,31
2020-03-07,MS,35125
2020-03-07,MT,1128
2020-03-07,NC,70461
2020-03-07,ND,3722
2020-03-07,NE,19637
2020-03-07,NH,5822
2020-03-07,NJ,173874
2020-03-07,NM,12776
2020-03-07,NV,20946
2020-03-07,NY,179510
2020-03-07,NYC,219153
2020-03-07,OH,55257
2020-03-07,OK,21482
2020-03-07,OR,9636
2020-03-07,PA,93353
2020-03-07,PR,2258
2020-03-07,PW,0
2020-03-07,RI,16913
2020-03-07,RMI,0
2020-03-07,SC,41577
2020-03-07,SD,6978
2020-03-07,TN,47034
2020-03-07,TX,183532
2020-03-07,UT,24571
2020-03-07,VA,64393
2020-03-07,VI,111
2020-03-07,VT,1134
2020-03-07,WA,34901
2020-03-07,WI,33431
2020-03-07,WV,3126
2020-03-07,WY,1582
2020-03-08,AK,3333
2020-03-08,AL,92215
2020-03-08,AR,44597
2020-03-08,AS,0
2020-03-08,AZ,179552
2020-03-08,CA,514901
2020-03-08,CO,49019
2020-03-08,CT,50062
2020-03-08,DC,12313
2020-03-08,DE,15607
2020-03-08,FL,487817
2020-03-08,FSM,0
2020-03-08,GA,200166
2020-03-08,GU,375
2020-03-08,HI,2567
2020-03-08,IA,45845
2020-03-08,ID,21675
2020-03-08,IL,184522
2020-03-08,IN,68433
2020-03-08,KS,28876
2020-03-08,KY,35147
2020-03-08,LA,120846
2020-03-08,MA,110595
2020-03-08,MD,91144
2020-03-08,ME,3975
2020-03-08,MI,169994
2020-03-08,MN,57162
2020-03-08,MO,58281
2020-03-08,MP,45
2020-03-08,MS,67045
2020-03-08,MT,4314
2020-03-08,NC,127484
2020-03-08,ND,6933
2020-03-08,NE,26956
2020-03-08,NH,6660
2020-03-08,NJ,185030
2020-03-08,NM,21130
2020-03-08,NV,51422
2020-03-08,NY,190879
2020-03-08,NYC,229314
2020-03-08,OH,93963
2020-03-08,OK,44062
2020-03-08,OR,19366
2020-03-08,PA,119218
2020-03-08,PR,8349
2020-03-08,PW,0
2020-03-08,RI,19201
2020-03-08,RMI,0
2020-03-08,SC,94301
2020-03-08,SD,9020
2020-03-08,TN,107788
2020-03-08,TX,442014
2020-03-08,UT,42153
2020-03-08,VA,94251
2020-03-08,VI,463
2020-03-08,VT,1309
2020-03-08,WA,58776
2020-03-08,WI,59401
2020-03-08,WV,6973
2020-03-08,WY,2848
2020-03-09,AK,5476
2020-03-09,AL,128718
2020-03-09,AR,63504
2020-03-09,AS,0
2020-03-09,AZ,204039
2020-03-09,CA,717177
2020-03-09,CO,59336
2020-03-09,CT,53209
2020-03-09,DC,14135
2020-03-09,DE,18035
2020-03-09,FL,628663
2020-03-09,FSM,0
2020-03-09,GA,288640
2020-03-09,GU,1619
2020-03-09,HI,9436
2020-03-09,IA,67151
2020-03-09,ID,32927
2020-03-09,IL,241705
2020-03-09,IN,96854
2020-03-09,KS,43940
2020-03-09,KY,56507
2020-03-09,LA,151547
2020-03-09,MA,121546
2020-03-09,MD,110012
2020-03-09,ME,4632
2020-03-09,MI,209822
2020-03-09,MN,78966
2020-03-09,MO,96118
2020-03-09,MP,57
2020-03-09,MS,88461
2020-03-09,MT,8000
2020-03-09,NC,175071
2020-03-09,ND,12973
2020-03-09,NE,35501
2020-03-09,NH,7347
2020-03-09,NJ,196611
2020-03-09,NM,25812
2020-03-09,NV,70474
2020-03-09,NY,201997
2020-03-09,NYC,237577
2020-03-09,OH,127112
2020-03-09,OK,66585
2020-03-09,OR,27336
2020-03-09,PA,142547
2020-03-09,PR,17042
2020-03-09,PW,0
2020-03-09,RI,22034
2020-03-09,RMI,0
2020-03-09,SC,125480
2020-03-09,SD,14337
2020-03-09,TN,156242
2020-03-09,TX,625347
2020-03-09,UT,54061
2020-03-09,VA,124779
2020-03-09,VI,1150
2020-03-09,VT,1497
2020-03-09,WA,76558
2020-03-09,WI,82922
2020-03-09,WV,10845
2020-03-09,WY,3939
2020-03-10,AK,8312
2020-03-10,AL,157299
2020-03-10,AR,86525
2020-03-10,AS,0
2020-03-10,AZ,220515
2020-03-10,CA,819436
2020-03-10,CO,74295
2020-03-10,CT,58297
2020-03-10,DC,15473
2020-03-10,DE,21343
2020-03-10,FL,704326
2020-03-10,FSM,0
2020-03-10,GA,340362
2020-03-10,GU,2617
2020-03-10,HI,12768
2020-03-10,IA,91964
2020-03-10,ID,43702
2020-03-10,IL,302827
2020-03-10,IN,124059
2020-03-10,KS,61111
2020-03-10,KY,77181
2020-03-10,LA,168826
2020-03-10,MA,134303
2020-03-10,MD,126819
2020-03-10,ME,5520
2020-03-10,MI,245623
2020-03-10,MN,103826
2020-03-10,MO,141475
2020-03-10,MP,73
2020-03-10,MS,103176
2020-03-10,MT,14561
2020-03-10,NC,216786
2020-03-10,ND,23550
2020-03-10,NE,47518
2020-03-10,NH,8597
2020-03-10,NJ,213157
2020-03-10,NM,30296
2020-03-10,NV,81812
2020-03-10,NY,217475
2020-03-10,NYC,249416
2020-03-10,OH,157966
2020-03-10,OK,97901
2020-03-10,OR,34511
2020-03-10,PA,168499
2020-03-10,PR,26372
2020-03-10,PW,0
2020-03-10,RI,25277
2020-03-10,RMI,0
2020-03-10,SC,150980
2020-03-10,SD,23986
2020-03-10,TN,196859
2020-03-10,TX,763010
2020-03-10,UT,76225
2020-03-10,VA,151870
2020-03-10,VI,1327
2020-03-10,VT,1630
2020-03-10,WA,90902
2020-03-10,WI,138002
2020-03-10,WV,16468
2020-03-10,WY,6365
2020-03-11,AK,16512
2020-03-11,AL,195824
2020-03-11,AR,114161
2020-03-11,AS,0
2020-03-11,AZ,249996
2020-03-11,CA,934672
2020-03-11,CO,119003
2020-03-11,CT,74843
2020-03-11,DC,17524
2020-03-11,DE,25689
2020-03-11,FL,807102
2020-03-11,FSM,0
2020-03-11,GA,393834
2020-03-11,GU,4812
2020-03-11,HI,15229
2020-03-11,IA,133762
2020-03-11,ID,67024
2020-03-11,IL,436277
2020-03-11,IN,188066
2020-03-11,KS,89277
2020-03-11,KY,114968
2020-03-11,LA,189148
2020-03-11,MA,161585
2020-03-11,MD,147766
2020-03-11,ME,7077
2020-03-11,MI,323780
2020-03-11,MN,157096
2020-03-11,MO,214784
2020-03-11,MP,96
2020-03-11,MS,125032
2020-03-11,MT,35159
2020-03-11,NC,280010
2020-03-11,ND,48301
2020-03-11,NE,75066
2020-03-11,NH,11448
2020-03-11,NJ,256479
2020-03-11,NM,49240
2020-03-11,NV,103025
2020-03-11,NY,248091
2020-03-11,NYC,270244
2020-03-11,OH,226138
2020-03-11,OK,139606
2020-03-11,OR,46460
2020-03-11,PA,221560
2020-03-11,PR,37515
2020-03-11,PW,0
2020-03-11,RI,34593
2020-03-11,RMI,1
2020-03-11,SC,180727
2020-03-11,SD,48854
2020-03-11,TN,261826
2020-03-11,TX,988450
2020-03-11,UT,119375
2020-03-11,VA,185837
2020-03-11,VI,1388
2020-03-11,VT,2085
2020-03-11,WA,112697
2020-03-11,WI,251032
2020-03-11,WV,25593
2020-03-11,WY,14619
2020-03-12,AK,33805
2020-03-12,AL,261445
2020-03-12,AR,164310
2020-03-12,AS,3
2020-03-12,AZ,346689
2020-03-12,CA,1264539
2020-03-12,CO,262304
2020-03-12,CT,126177
2020-03-12,DC,22164
2020-03-12,DE,38603
2020-03-12,FL,1019464
2020-03-12,FSM,0
2020-03-12,GA,487978
2020-03-12,GU,6942
2020-03-12,HI,17958
2020-03-12,IA,239687
2020-03-12,ID,106455
2020-03-12,IL,759562
2020-03-12,IN,359439
2020-03-12,KS,162061
2020-03-12,KY,197079
2020-03-12,LA,244078
2020-03-12,MA,240907
2020-03-12,MD,205399
2020-03-12,ME,12845
2020-03-12,MI,500334
2020-03-12,MN,333626
2020-03-12,MO,352341
2020-03-12,MP,106
2020-03-12,MS,164660
2020-03-12,MT,65122
2020-03-12,NC,382054
2020-03-12,ND,81949
2020-03-12,NE,133870
2020-03-12,NH,22925
2020-03-12,NJ,383870
2020-03-12,NM,102862
2020-03-12,NV,159532
2020-03-12,NY,353040
2020-03-12,NYC,332583
2020-03-12,OH,446849
2020-03-12,OK,232165
2020-03-12,OR,79293
2020-03-12,PA,395252
2020-03-12,PR,57489
2020-03-12,PW,0
2020-03-12,RI,60915
2020-03-12,RMI,4
2020-03-12,SC,226198
2020-03-12,SD,83348
2020-03-12,TN,380309
2020-03-12,TX,1333746
2020-03-12,UT,206165
2020-03-12,VA,247380
2020-03-12,VI,1613
2020-03-12,VT,4427
2020-03-12,WA,177445
2020-03-12,WI,426534
2020-03-12,WV,51025
2020-03-12,WY,35078
2020-04-02,AK,0
2020-04-02,AL,0
2020-04-02,AR,0
2020-04-02,AS,0
2020-04-02,AZ,1
2020-04-02,CA,6
2020-04-02,CO,0
2020-04-02,CT,0
2020-04-02,DC,0
2020-04-02,DE,0
2020-04-02,FL,0
2020-04-02,FSM,0
2020-04-02,GA,0
2020-04-02,GU,0
2020-04-02,HI,0
2020-04-02,IA,0
2020-04-02,ID,0
2020-04-02,IL,2
2020-04-02,IN,0
2020-04-02,KS,0
2020-04-02,KY,0
2020-04-02,LA,0
2020-04-02,MA,1
2020-04-02,MD,0
2020-04-02,ME,0
2020-04-02,MI,0
2020-04-02,MN,0
2020-04-02,MO,0
2020-04-02,MP,0
2020-04-02,MS,0
2020-04-02,MT,0
2020-04-02,NC,0
2020-04-02,ND,0
2020-04-02,NE,0
2020-04-02,NH,0
2020-04-02,NJ,0
2020-04-02,NM,0
2020-04-02,NV,0
2020-04-02,NY,0
2020-04-02,NYC,0
2020-04-02,OH,0
2020-04-02,OK,0
2020-04-02,OR,0
2020-04-02,PA,0
2020-04-02,PR,0
2020-04-02,PW,0
2020-04-02,RI,0
2020-04-02,RMI,0
2020-04-02,SC,0
2020-04-02,SD,0
2020-04-02,TN,0
2020-04-02,TX,0
2020-04-02,UT,0
2020-04-02,VA,0
2020-04-02,VI,0
2020-04-02,VT,0
2020-04-02,WA,1
2020-04-02,WI,0
2020-04-02,WV,0
2020-04-02,WY,0
2020-04-03,AK,0
2020-04-03,AL,0
2020-04-03,AR,0
2020-04-03,AS,0
2020-04-03,AZ,2
2020-04-03,CA,53
2020-04-03,CO,1
2020-04-03,CT,0
2020-04-03,DC,0
2020-04-03,DE,0
2020-04-03,FL,7
2020-04-03,FSM,0
2020-04-03,GA,7
2020-04-03,GU,0
2020-04-03,HI,0
2020-04-03,IA,0
2020-04-03,ID,0
2020-04-03,IL,4
2020-04-03,IN,0
2020-04-03,KS,0
2020-04-03,KY,0
2020-04-03,LA,0
2020-04-03,MA,2
2020-04-03,MD,0
2020-04-03,ME,0
2020-04-03,MI,73
2020-04-03,MN,0
2020-04-03,MO,1
2020-04-03,MP,0
2020-04-03,MS,6
2020-04-03,MT,0
2020-04-03,NC,1
2020-04-03,ND,0
2020-04-03,NE,0
2020-04-03,NH,2
2020-04-03,NJ,0
2020-04-03,NM,0
2020-04-03,NV,0
2020-04-03,NY,1
2020-04-03,NYC,1
2020-04-03,OH,0
2020-04-03,OK,49
2020-04-03,OR,3
2020-04-03,PA,0
2020-04-03,PR,0
2020-04-03,PW,0
2020-04-03,RI,1
2020-04-03,RMI,0
2020-04-03,SC,0
2020-04-03,SD,0
2020-04-03,TN,0
2020-04-03,TX,0
2020-04-03,UT,0
2020-04-03,VA,0
2020-04-03,VI,0
2020-04-03,VT,0
2020-04-03,WA,40
2020-04-03,WI,1
2020-04-03,WV,0
2020-04-03,WY,0
2020-04-04,AK,171
2020-04-04,AL,1720
2020-04-04,AR,743
2020-04-04,AS,0
2020-04-04,AZ,2019
2020-04-04,CA,12026
2020-04-04,CO,4565
2020-04-04,CT,5276
2020-04-04,DC,902
2020-04-04,DE,715
2020-04-04,FL,11245
2020-04-04,FSM,0
2020-04-04,GA,6353
2020-04-04,GU,93
2020-04-04,HI,388
2020-04-04,IA,786
2020-04-04,ID,1077
2020-04-04,IL,10357
2020-04-04,IN,3953
2020-04-04,KS,698
2020-04-04,KY,1200
2020-04-04,LA,12496
2020-04-04,MA,11736
2020-04-04,MD,3125
2020-04-04,ME,456
2020-04-04,MI,25191
2020-04-04,MN,865
2020-04-04,MO,3444
2020-04-04,MP,8
2020-04-04,MS,2850
2020-04-04,MT,281
2020-04-04,NC,2377
2020-04-04,ND,186
2020-04-04,NE,330
2020-04-04,NH,621
2020-04-04,NJ,34124
2020-04-04,NM,543
2020-04-04,NV,1742
2020-04-04,NY,50398
2020-04-04,NYC,77094
2020-04-04,OH,3739
2020-04-04,OK,2053
2020-04-04,OR,999
2020-04-04,PA,10175
2020-04-04,PR,233
2020-04-04,PW,0
2020-04-04,RI,845
2020-04-04,RMI,0
2020-04-04,SC,1763
2020-04-04,SD,212
2020-04-04,TN,3147
2020-04-04,TX,6112
2020-04-04,UT,1428
2020-04-04,VA,2407
2020-04-04,VI,42
2020-04-04,VT,430
2020-04-04,WA,7066
2020-04-04,WI,2112
2020-04-04,WV,282
2020-04-04,WY,187
2020-04-05,AK,370
2020-04-05,AL,8188
2020-04-05,AR,3469
2020-04-05,AS,0
2020-04-05,AZ,8919
2020-04-05,CA,54937
2020-04-05,CO,17419
2020-04-05,CT,29973
2020-04-05,DC,5170
2020-04-05,DE,5846
2020-04-05,FL,36173
2020-04-05,FSM,0
2020-04-05,GA,27594
2020-04-05,GU,149
2020-04-05,HI,614
2020-04-05,IA,9703
2020-04-05,ID,2106
2020-04-05,IL,63840
2020-04-05,IN,20507
2020-04-05,KS,5245
2020-04-05,KY,5523
2020-04-05,LA,29746
2020-04-05,MA,69087
2020-04-05,MD,26408
2020-04-05,ME,1226
2020-04-05,MI,58263
2020-04-05,MN,7234
2020-04-05,MO,9334
2020-04-05,MP,14
2020-04-05,MS,9394
2020-04-05,MT,457
2020-04-05,NC,12161
2020-04-05,ND,1225
2020-04-05,NE,6068
2020-04-05,NH,2588
